Wire:1, Value:1, Discovered faults:{'1_s-a-0'} 
Wire:4859, Value:0, Discovered faults:{'676_s-a-1', '3355_s-a-1', '1194_s-a-0', '4859_s-a-1', '2331_s-a-1', '18_1_s-a-1', '2346_s-a-1', '676_3_s-a-1', '1194_3_s-a-0', '18_s-a-1', '2937_s-a-1', '23_2_s-a-1', '1919_1_s-a-0', '1919_s-a-0', '2331_5_s-a-1', '23_s-a-1', '3355_4_s-a-1'} 
Wire:4862, Value:1, Discovered faults:{'676_s-a-1', '26_s-a-0', '676_3_s-a-1', '2345_s-a-0', '1194_3_s-a-0', '1194_s-a-0', '18_s-a-1', '3349_s-a-0', '18_1_s-a-1', '1919_s-a-0', '26_2_s-a-0', '1919_5_s-a-0', '4862_s-a-0', '3349_4_s-a-0'} 
Wire:4865, Value:0, Discovered faults:{'676_s-a-1', '1194_s-a-0', '2331_s-a-1', '2331_3_s-a-1', '29_s-a-1', '18_1_s-a-1', '676_3_s-a-1', '29_2_s-a-1', '1194_3_s-a-0', '18_s-a-1', '2344_s-a-1', '2935_s-a-1', '3343_s-a-1', '3343_4_s-a-1', '1919_1_s-a-0', '4865_s-a-1', '1919_s-a-0'} 
Wire:4868, Value:1, Discovered faults:{'3273_s-a-0', '676_s-a-1', '676_3_s-a-1', '1194_s-a-0', '130_s-a-0', '18_s-a-1', '1194_1_s-a-0', '2305_s-a-0', '4868_s-a-0', '1892_s-a-0', '1892_3_s-a-0', '18_1_s-a-1', '130_2_s-a-0', '3273_5_s-a-0'} 
Wire:4871, Value:0, Discovered faults:{'4871_s-a-1'} 
Wire:4874, Value:1, Discovered faults:{'3448_s-a-0', '4874_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '2031_6_s-a-0', '2405_s-a-0', '689_s-a-1', '2031_s-a-0', '3448_2_s-a-0', '1206_2_s-a-0', '62_s-a-0'} 
Wire:4877, Value:1, Discovered faults:{'2031_5_s-a-0', '18_3_s-a-1', '4877_s-a-0', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '61_s-a-0', '689_s-a-1', '2031_s-a-0', '2404_s-a-0', '3444_2_s-a-0', '1206_2_s-a-0', '3444_s-a-0'} 
Wire:4880, Value:1, Discovered faults:{'4880_s-a-0', '3440_2_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '2403_s-a-0', '689_s-a-1', '2031_s-a-0', '3440_s-a-0', '1206_2_s-a-0', '60_s-a-0', '2031_4_s-a-0'} 
Wire:4883, Value:1, Discovered faults:{'2031_2_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '2401_s-a-0', '689_1_s-a-1', '689_s-a-1', '80_s-a-0', '2031_s-a-0', '1206_2_s-a-0', '3432_s-a-0', '4883_s-a-0', '3432_2_s-a-0'} 
Wire:4886, Value:0, Discovered faults:{'4886_s-a-1', '18_3_s-a-1', '18_s-a-1', '2024_1_s-a-0', '1206_s-a-0', '689_1_s-a-1', '2400_s-a-1', '1206_1_s-a-0', '2384_s-a-1', '2384_5_s-a-1', '2024_s-a-0', '689_s-a-1', '81_s-a-1', '3428_2_s-a-1', '3428_s-a-1', '3024_s-a-1'} 
Wire:4889, Value:0, Discovered faults:{'2325_s-a-1', '2927_s-a-1', '3311_s-a-1', '4889_s-a-1', '121_s-a-1', '121_1_s-a-1', '3311_2_s-a-1'} 
Wire:4892, Value:1, Discovered faults:{'59_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '3424_2_s-a-0', '689_1_s-a-1', '2024_5_s-a-0', '1206_1_s-a-0', '2024_s-a-0', '3424_s-a-0', '689_s-a-1', '4892_s-a-0', '2399_s-a-0'} 
Wire:4895, Value:1, Discovered faults:{'94_s-a-0', '682_s-a-1', '1899_5_s-a-0', '18_s-a-1', '1199_s-a-0', '4895_s-a-0', '3307_s-a-0', '94_1_s-a-0', '18_2_s-a-1', '1199_2_s-a-0', '2324_s-a-0', '682_5_s-a-1', '1899_s-a-0', '3307_2_s-a-0'} 
Wire:4898, Value:1, Discovered faults:{'3420_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '3420_2_s-a-0', '689_1_s-a-1', '1206_1_s-a-0', '2024_4_s-a-0', '78_s-a-0', '2024_s-a-0', '689_s-a-1', '4898_s-a-0', '2398_s-a-0'} 
Wire:4901, Value:0, Discovered faults:{'2309_3_s-a-1', '3303_s-a-1', '2323_s-a-1', '2309_s-a-1', '18_2_s-a-1', '97_1_s-a-1', '2925_s-a-1', '4901_s-a-1', '3303_2_s-a-1', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '1199_2_s-a-0', '682_5_s-a-1', '97_s-a-1', '1899_1_s-a-0', '1899_s-a-0'} 
Wire:4904, Value:1, Discovered faults:{'18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '3436_2_s-a-0', '3436_s-a-0', '689_s-a-1', '79_s-a-0', '2031_s-a-0', '4904_s-a-0', '1206_2_s-a-0', '2402_s-a-0', '2031_3_s-a-0'} 
Wire:4907, Value:1, Discovered faults:{'3416_s-a-0', '4907_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '1206_1_s-a-0', '2397_s-a-0', '77_s-a-0', '2024_s-a-0', '689_s-a-1', '3416_2_s-a-0', '2024_3_s-a-0'} 
Wire:4910, Value:0, Discovered faults:{'118_1_s-a-1', '2309_s-a-1', '18_2_s-a-1', '2924_s-a-1', '3299_s-a-1', '2322_s-a-1', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '3299_2_s-a-1', '1199_2_s-a-0', '4910_s-a-1', '682_5_s-a-1', '2309_2_s-a-1', '118_s-a-1', '1899_1_s-a-0', '1899_s-a-0'} 
Wire:4913, Value:0, Discovered faults:{'3410_s-a-1', '3009_s-a-1', '4913_s-a-1', '3410_3_s-a-1', '2383_s-a-1', '66_s-a-1', '66_2_s-a-1'} 
Wire:4916, Value:0, Discovered faults:{'676_s-a-1', '2368_s-a-1', '4916_s-a-1', '1194_s-a-0', '2368_4_s-a-1', '2003_1_s-a-0', '50_s-a-1', '3008_s-a-1', '3404_3_s-a-1', '18_1_s-a-1', '2003_s-a-0', '3404_s-a-1', '2382_s-a-1', '50_2_s-a-1', '676_3_s-a-1', '18_s-a-1', '1194_4_s-a-0'} 
Wire:4919, Value:1, Discovered faults:{'32_s-a-0', '676_s-a-1', '676_3_s-a-1', '2003_4_s-a-0', '1194_s-a-0', '18_s-a-1', '3398_3_s-a-0', '18_1_s-a-1', '32_2_s-a-0', '1194_4_s-a-0', '2381_s-a-0', '3398_s-a-0', '4919_s-a-0', '2003_s-a-0'} 
Wire:4922, Value:0, Discovered faults:{'676_s-a-1', '2368_s-a-1', '1194_s-a-0', '3390_3_s-a-1', '2003_1_s-a-0', '18_1_s-a-1', '2003_s-a-0', '35_s-a-1', '3390_s-a-1', '676_3_s-a-1', '3006_s-a-1', '18_s-a-1', '4922_s-a-1', '2380_s-a-1', '1194_4_s-a-0', '2368_2_s-a-1', '35_2_s-a-1'} 
Wire:4925, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '4925_s-a-0', '47_2_s-a-0', '1194_s-a-0', '18_s-a-1', '3384_3_s-a-0', '2379_s-a-0', '18_1_s-a-1', '47_s-a-0', '2003_2_s-a-0', '3384_s-a-0', '1194_4_s-a-0', '2003_s-a-0'} 
Wire:4928, Value:0, Discovered faults:{'676_s-a-1', '2330_s-a-1', '1194_s-a-0', '1194_2_s-a-0', '18_1_s-a-1', '2932_s-a-1', '4928_s-a-1', '676_3_s-a-1', '1906_1_s-a-0', '18_s-a-1', '121_s-a-1', '3334_s-a-1', '2315_s-a-1', '121_2_s-a-1', '3334_3_s-a-1', '2315_5_s-a-1', '1906_s-a-0'} 
Wire:4931, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '94_s-a-0', '1194_s-a-0', '18_s-a-1', '1194_2_s-a-0', '3328_s-a-0', '2329_s-a-0', '3328_3_s-a-0', '18_1_s-a-1', '94_2_s-a-0', '4931_s-a-0', '1906_5_s-a-0', '1906_s-a-0'} 
Wire:4934, Value:0, Discovered faults:{'2930_s-a-1', '676_s-a-1', '1194_s-a-0', '1194_2_s-a-0', '2328_s-a-1', '18_1_s-a-1', '2315_3_s-a-1', '676_3_s-a-1', '3322_s-a-1', '1906_1_s-a-0', '18_s-a-1', '3322_3_s-a-1', '4934_s-a-1', '2315_s-a-1', '97_s-a-1', '97_2_s-a-1', '1906_s-a-0'} 
Wire:4937, Value:0, Discovered faults:{'4937_s-a-1', '118_2_s-a-1', '3315_3_s-a-1', '2327_s-a-1', '118_s-a-1', '3315_s-a-1', '2929_s-a-1'} 
Wire:4940, Value:0, Discovered faults:{'845_6_s-a-0', '355_s-a-1', '845_s-a-0', '4940_s-a-1', '355_2_s-a-1'} 
Wire:4943, Value:0, Discovered faults:{'118_2_s-a-1', '2327_s-a-1', '118_s-a-1', '3315_s-a-1', '2929_s-a-1', '4943_s-a-1', '3315_4_s-a-1'} 
Wire:4946, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '4946_s-a-0', '94_s-a-0', '1194_s-a-0', '18_s-a-1', '1194_2_s-a-0', '3328_s-a-0', '2329_s-a-0', '3328_4_s-a-0', '18_1_s-a-1', '94_2_s-a-0', '1906_5_s-a-0', '1906_s-a-0'} 
Wire:4949, Value:0, Discovered faults:{'2930_s-a-1', '676_s-a-1', '1194_s-a-0', '1194_2_s-a-0', '2328_s-a-1', '18_1_s-a-1', '2315_3_s-a-1', '3322_4_s-a-1', '4949_s-a-1', '676_3_s-a-1', '3322_s-a-1', '1906_1_s-a-0', '18_s-a-1', '2315_s-a-1', '97_s-a-1', '97_2_s-a-1', '1906_s-a-0'} 
Wire:4952, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '47_2_s-a-0', '1194_s-a-0', '18_s-a-1', '4952_s-a-0', '2379_s-a-0', '3384_4_s-a-0', '18_1_s-a-1', '47_s-a-0', '2003_2_s-a-0', '3384_s-a-0', '1194_4_s-a-0', '2003_s-a-0'} 
Wire:4955, Value:0, Discovered faults:{'4955_s-a-1', '676_s-a-1', '2330_s-a-1', '1194_s-a-0', '1194_2_s-a-0', '18_1_s-a-1', '2932_s-a-1', '676_3_s-a-1', '1906_1_s-a-0', '18_s-a-1', '121_s-a-1', '3334_s-a-1', '2315_s-a-1', '3334_4_s-a-1', '121_2_s-a-1', '2315_5_s-a-1', '1906_s-a-0'} 
Wire:4958, Value:1, Discovered faults:{'32_s-a-0', '676_s-a-1', '676_3_s-a-1', '2003_4_s-a-0', '1194_s-a-0', '18_s-a-1', '4958_s-a-0', '18_1_s-a-1', '3398_4_s-a-0', '32_2_s-a-0', '1194_4_s-a-0', '2381_s-a-0', '3398_s-a-0', '2003_s-a-0'} 
Wire:4961, Value:0, Discovered faults:{'676_s-a-1', '2368_s-a-1', '4961_s-a-1', '1194_s-a-0', '2003_1_s-a-0', '18_1_s-a-1', '2003_s-a-0', '35_s-a-1', '3390_s-a-1', '676_3_s-a-1', '3006_s-a-1', '18_s-a-1', '3390_5_s-a-1', '2380_s-a-1', '1194_4_s-a-0', '2368_2_s-a-1', '35_2_s-a-1'} 
Wire:4964, Value:0, Discovered faults:{'3410_s-a-1', '3009_s-a-1', '3410_4_s-a-1', '4964_s-a-1', '2383_s-a-1', '66_s-a-1', '66_2_s-a-1'} 
Wire:4967, Value:0, Discovered faults:{'676_s-a-1', '2368_s-a-1', '1194_s-a-0', '2368_4_s-a-1', '2003_1_s-a-0', '4967_s-a-1', '50_s-a-1', '3008_s-a-1', '3404_4_s-a-1', '18_1_s-a-1', '2003_s-a-0', '3404_s-a-1', '2382_s-a-1', '50_2_s-a-1', '676_3_s-a-1', '18_s-a-1', '1194_4_s-a-0'} 
Wire:4970, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '2343_s-a-0', '1194_3_s-a-0', '1194_s-a-0', '18_s-a-1', '3340_2_s-a-0', '3340_s-a-0', '41_2_s-a-0', '41_s-a-0', '18_1_s-a-1', '1919_s-a-0', '1919_3_s-a-0', '4970_s-a-0'} 
Wire:4973, Value:1, Discovered faults:{'3349_5_s-a-0', '676_s-a-1', '26_s-a-0', '676_3_s-a-1', '2345_s-a-0', '4973_s-a-0', '1194_3_s-a-0', '1194_s-a-0', '18_s-a-1', '3349_s-a-0', '18_1_s-a-1', '1919_s-a-0', '26_2_s-a-0', '1919_5_s-a-0'} 
Wire:4976, Value:0, Discovered faults:{'676_s-a-1', '1194_s-a-0', '2331_s-a-1', '2331_3_s-a-1', '29_s-a-1', '18_1_s-a-1', '3343_5_s-a-1', '4976_s-a-1', '676_3_s-a-1', '29_2_s-a-1', '1194_3_s-a-0', '18_s-a-1', '2344_s-a-1', '2935_s-a-1', '3343_s-a-1', '1919_1_s-a-0', '1919_s-a-0'} 
Wire:4979, Value:0, Discovered faults:{'2304_s-a-1', '3267_s-a-1', '4979_s-a-1', '103_2_s-a-1', '2918_s-a-1', '3267_5_s-a-1', '103_s-a-1'} 
Wire:4982, Value:0, Discovered faults:{'676_s-a-1', '3355_s-a-1', '1194_s-a-0', '4982_s-a-1', '2331_s-a-1', '18_1_s-a-1', '2346_s-a-1', '676_3_s-a-1', '3355_5_s-a-1', '1194_3_s-a-0', '18_s-a-1', '2937_s-a-1', '23_2_s-a-1', '1919_1_s-a-0', '1919_s-a-0', '2331_5_s-a-1', '23_s-a-1'} 
Wire:4985, Value:0, Discovered faults:{'127_s-a-1', '3281_s-a-1', '4985_s-a-1', '2920_s-a-1', '127_2_s-a-1', '2306_s-a-1', '3281_5_s-a-1'} 
Wire:4988, Value:1, Discovered faults:{'3273_s-a-0', '676_s-a-1', '676_3_s-a-1', '1194_s-a-0', '130_s-a-0', '18_s-a-1', '1194_1_s-a-0', '2305_s-a-0', '1892_s-a-0', '1892_3_s-a-0', '4988_s-a-0', '18_1_s-a-1', '130_2_s-a-0', '3273_7_s-a-0'} 
Wire:4991, Value:1, Discovered faults:{'100_2_s-a-0', '676_s-a-1', '676_3_s-a-1', '4991_s-a-0', '1194_s-a-0', '1892_6_s-a-0', '18_s-a-1', '1194_1_s-a-0', '3293_s-a-0', '3293_5_s-a-0', '1892_s-a-0', '100_s-a-0', '18_1_s-a-1', '2308_s-a-0'} 
Wire:4994, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '124_2_s-a-0', '1194_s-a-0', '18_s-a-1', '1194_1_s-a-0', '2307_s-a-0', '4994_s-a-0', '3287_5_s-a-0', '124_s-a-0', '3287_s-a-0', '1892_s-a-0', '18_1_s-a-1', '1892_5_s-a-0'} 
Wire:4997, Value:0, Discovered faults:{'271_2_s-a-0', '1983_2_s-a-0', '4411_s-a-0', '18_3_s-a-1', '1983_s-a-0', '2784_1_s-a-0', '3781_s-a-1', '1256_s-a-1', '245_s-a-0', '689_s-a-1', '1983_3_s-a-0', '4412_s-a-0', '2364_s-a-0', '1256_1_s-a-1', '2784_s-a-0', '271_s-a-0', '18_s-a-1', '245_2_s-a-0', '4997_s-a-1', '2365_s-a-0', '3782_s-a-1', '2787_1_s-a-0', '689_3_s-a-1', '2787_s-a-0'} 
Wire:5000, Value:0, Discovered faults:{'3410_s-a-1', '5000_s-a-1', '3009_s-a-1', '2383_s-a-1', '66_s-a-1', '3410_5_s-a-1', '66_2_s-a-1'} 
Wire:5003, Value:0, Discovered faults:{'676_s-a-1', '2368_s-a-1', '1194_s-a-0', '2368_4_s-a-1', '2003_1_s-a-0', '50_s-a-1', '3008_s-a-1', '3404_5_s-a-1', '18_1_s-a-1', '2003_s-a-0', '3404_s-a-1', '2382_s-a-1', '5003_s-a-1', '50_2_s-a-1', '676_3_s-a-1', '18_s-a-1', '1194_4_s-a-0'} 
Wire:5006, Value:1, Discovered faults:{'32_s-a-0', '676_s-a-1', '676_3_s-a-1', '2003_4_s-a-0', '1194_s-a-0', '18_s-a-1', '5006_s-a-0', '18_1_s-a-1', '32_2_s-a-0', '3398_5_s-a-0', '1194_4_s-a-0', '2381_s-a-0', '3398_s-a-0', '2003_s-a-0'} 
Wire:5009, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '47_2_s-a-0', '1194_s-a-0', '18_s-a-1', '2379_s-a-0', '3384_5_s-a-0', '5009_s-a-0', '18_1_s-a-1', '47_s-a-0', '2003_2_s-a-0', '3384_s-a-0', '1194_4_s-a-0', '2003_s-a-0'} 
Wire:5012, Value:0, Discovered faults:{'676_s-a-1', '2330_s-a-1', '1194_s-a-0', '1194_2_s-a-0', '18_1_s-a-1', '2932_s-a-1', '676_3_s-a-1', '1906_1_s-a-0', '18_s-a-1', '121_s-a-1', '3334_s-a-1', '2315_s-a-1', '121_2_s-a-1', '3334_5_s-a-1', '5012_s-a-1', '2315_5_s-a-1', '1906_s-a-0'} 
Wire:5015, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '94_s-a-0', '1194_s-a-0', '18_s-a-1', '1194_2_s-a-0', '3328_s-a-0', '3328_5_s-a-0', '2329_s-a-0', '5015_s-a-0', '18_1_s-a-1', '94_2_s-a-0', '1906_5_s-a-0', '1906_s-a-0'} 
Wire:5018, Value:0, Discovered faults:{'2930_s-a-1', '676_s-a-1', '1194_s-a-0', '1194_2_s-a-0', '2328_s-a-1', '18_1_s-a-1', '2315_3_s-a-1', '676_3_s-a-1', '3322_s-a-1', '1906_1_s-a-0', '18_s-a-1', '5018_s-a-1', '2315_s-a-1', '3322_5_s-a-1', '97_s-a-1', '97_2_s-a-1', '1906_s-a-0'} 
Wire:5021, Value:0, Discovered faults:{'676_s-a-1', '2368_s-a-1', '5021_s-a-1', '1194_s-a-0', '2003_1_s-a-0', '3390_6_s-a-1', '18_1_s-a-1', '2003_s-a-0', '35_s-a-1', '3390_s-a-1', '676_3_s-a-1', '3006_s-a-1', '18_s-a-1', '2380_s-a-1', '1194_4_s-a-0', '2368_2_s-a-1', '35_2_s-a-1'} 
Wire:5024, Value:0, Discovered faults:{'118_2_s-a-1', '3315_5_s-a-1', '2327_s-a-1', '118_s-a-1', '3315_s-a-1', '2929_s-a-1', '5024_s-a-1'} 
Wire:5027, Value:0, Discovered faults:{'845_7_s-a-0', '355_s-a-1', '5027_s-a-1', '845_s-a-0', '355_2_s-a-1'} 
Wire:5030, Value:0, Discovered faults:{'5030_s-a-1', '814_s-a-0', '340_2_s-a-1', '340_s-a-1', '814_6_s-a-0'} 
Wire:5033, Value:0, Discovered faults:{'118_1_s-a-1', '2309_s-a-1', '18_2_s-a-1', '5033_s-a-1', '2924_s-a-1', '3299_s-a-1', '2322_s-a-1', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '3299_3_s-a-1', '1199_2_s-a-0', '682_5_s-a-1', '2309_2_s-a-1', '118_s-a-1', '1899_1_s-a-0', '1899_s-a-0'} 
Wire:5036, Value:1, Discovered faults:{'5036_s-a-0', '94_s-a-0', '682_s-a-1', '1899_5_s-a-0', '18_s-a-1', '1199_s-a-0', '3307_3_s-a-0', '3307_s-a-0', '94_1_s-a-0', '18_2_s-a-1', '1199_2_s-a-0', '2324_s-a-0', '682_5_s-a-1', '1899_s-a-0'} 
Wire:5039, Value:0, Discovered faults:{'2309_3_s-a-1', '3303_3_s-a-1', '3303_s-a-1', '2323_s-a-1', '2309_s-a-1', '18_2_s-a-1', '97_1_s-a-1', '2925_s-a-1', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '5039_s-a-1', '1199_2_s-a-0', '682_5_s-a-1', '97_s-a-1', '1899_1_s-a-0', '1899_s-a-0'} 
Wire:5042, Value:0, Discovered faults:{'2325_s-a-1', '5042_s-a-1', '2927_s-a-1', '3311_s-a-1', '3311_3_s-a-1', '121_s-a-1', '121_1_s-a-1'} 
Wire:5045, Value:0, Discovered faults:{'32_s-a-0', '18_s-a-1', '18_4_s-a-1', '1263_s-a-0', '1263_4_s-a-0', '32_1_s-a-0', '695_2_s-a-0', '5045_s-a-1', '2012_s-a-0', '2696_s-a-0', '3795_1_s-a-0', '695_s-a-0', '3795_s-a-0', '2696_2_s-a-0'} 
Wire:5046, Value:1, Discovered faults:{'1997_s-a-1', '5046_s-a-0', '1263_s-a-0', '35_1_s-a-1', '695_2_s-a-0', '2375_s-a-1', '3798_1_s-a-1', '35_s-a-1', '2692_s-a-1', '18_s-a-1', '18_4_s-a-1', '2011_s-a-1', '3798_s-a-1', '1997_2_s-a-1', '1263_1_s-a-0', '2692_2_s-a-1', '695_s-a-0'} 
Wire:5047, Value:1, Discovered faults:{'5047_s-a-0', '66_1_s-a-1', '2378_s-a-1', '3801_s-a-1', '66_s-a-1', '3801_1_s-a-1', '2704_s-a-1', '2704_2_s-a-1', '2014_s-a-1'} 
Wire:5048, Value:1, Discovered faults:{'1997_s-a-1', '1263_s-a-0', '50_s-a-1', '695_2_s-a-0', '2700_s-a-1', '3804_1_s-a-1', '18_s-a-1', '18_4_s-a-1', '3804_s-a-1', '1263_1_s-a-0', '2013_s-a-1', '50_1_s-a-1', '695_s-a-0', '1997_4_s-a-1', '5048_s-a-0', '2377_s-a-1', '2700_2_s-a-1'} 
Wire:5049, Value:0, Discovered faults:{'2299_s-a-1', '5049_s-a-1', '1885_s-a-0', '3247_2_s-a-1', '18_2_s-a-1', '2913_s-a-1', '1199_1_s-a-0', '2287_1_s-a-1', '2287_s-a-1', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '103_1_s-a-1', '1885_1_s-a-0', '682_5_s-a-1', '103_s-a-1', '3247_s-a-1'} 
Wire:5052, Value:0, Discovered faults:{'127_s-a-1', '5052_s-a-1', '3255_s-a-1', '3255_2_s-a-1', '2915_s-a-1', '2301_s-a-1', '127_1_s-a-1'} 
Wire:5055, Value:1, Discovered faults:{'130_1_s-a-0', '682_s-a-1', '130_s-a-0', '18_s-a-1', '1199_s-a-0', '2300_s-a-0', '5055_s-a-0', '3251_s-a-0', '1885_s-a-0', '3251_2_s-a-0', '18_2_s-a-1', '682_5_s-a-1', '1885_3_s-a-0', '1199_1_s-a-0'} 
Wire:5058, Value:1, Discovered faults:{'682_s-a-1', '18_s-a-1', '1199_s-a-0', '3263_2_s-a-0', '5058_s-a-0', '1885_6_s-a-0', '1885_s-a-0', '3263_s-a-0', '18_2_s-a-1', '100_s-a-0', '100_1_s-a-0', '682_5_s-a-1', '2303_s-a-0', '1199_1_s-a-0'} 
Wire:5061, Value:1, Discovered faults:{'3259_2_s-a-0', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '1885_s-a-0', '124_s-a-0', '1885_5_s-a-0', '5061_s-a-0', '18_2_s-a-1', '682_5_s-a-1', '124_1_s-a-0', '2302_s-a-0', '1199_1_s-a-0', '3259_s-a-0'} 
Wire:5064, Value:0, Discovered faults:{'3834_1_s-a-0', '2470_3_s-a-0', '628_3_s-a-0', '18_2_s-a-1', '2470_s-a-0', '1799_3_s-a-0', '682_3_s-a-1', '1141_3_s-a-0', '682_s-a-1', '18_s-a-1', '2249_s-a-0', '3834_s-a-0', '1147_1_s-a-1', '1147_s-a-1', '5064_s-a-1', '1141_s-a-0', '12_s-a-1', '12_1_s-a-1', '628_s-a-0', '1799_s-a-0'} 
Wire:5065, Value:0, Discovered faults:{'2466_s-a-0', '3837_s-a-0', '628_3_s-a-0', '18_2_s-a-1', '3837_1_s-a-0', '682_3_s-a-1', '2248_s-a-0', '1141_2_s-a-0', '1799_2_s-a-0', '2466_3_s-a-0', '682_s-a-1', '18_s-a-1', '1147_1_s-a-1', '1147_s-a-1', '5065_s-a-1', '1141_s-a-0', '12_s-a-1', '12_1_s-a-1', '628_s-a-0', '1799_s-a-0'} 
Wire:5066, Value:0, Discovered faults:{'2478_s-a-0', '628_3_s-a-0', '18_2_s-a-1', '3840_1_s-a-0', '682_3_s-a-1', '1799_5_s-a-0', '3840_s-a-0', '1141_5_s-a-0', '682_s-a-1', '18_s-a-1', '2251_s-a-0', '2478_3_s-a-0', '1147_1_s-a-1', '1147_s-a-1', '5066_s-a-1', '1141_s-a-0', '12_s-a-1', '12_1_s-a-1', '628_s-a-0', '1799_s-a-0'} 
Wire:5067, Value:0, Discovered faults:{'3843_1_s-a-0', '628_3_s-a-0', '18_2_s-a-1', '2474_s-a-0', '1141_4_s-a-0', '2474_3_s-a-0', '682_3_s-a-1', '1799_4_s-a-0', '682_s-a-1', '18_s-a-1', '1147_1_s-a-1', '1147_s-a-1', '2250_s-a-0', '3843_s-a-0', '5067_s-a-1', '1141_s-a-0', '12_s-a-1', '12_1_s-a-1', '628_s-a-0', '1799_s-a-0'} 
Wire:5068, Value:0, Discovered faults:{'3482_2_s-a-1', '3482_s-a-1', '3041_s-a-1', '56_s-a-1', '2427_s-a-1', '5068_s-a-1'} 
Wire:5071, Value:1, Discovered faults:{'682_s-a-1', '18_s-a-1', '1199_s-a-0', '3263_3_s-a-0', '1885_6_s-a-0', '1885_s-a-0', '3263_s-a-0', '18_2_s-a-1', '100_s-a-0', '100_1_s-a-0', '682_5_s-a-1', '2303_s-a-0', '5071_s-a-0', '1199_1_s-a-0'} 
Wire:5074, Value:0, Discovered faults:{'5074_s-a-1', '3478_s-a-1', '55_s-a-1', '3040_s-a-1', '2426_s-a-1', '3478_2_s-a-1'} 
Wire:5077, Value:1, Discovered faults:{'5077_s-a-0', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '1885_s-a-0', '124_s-a-0', '1885_5_s-a-0', '3259_3_s-a-0', '18_2_s-a-1', '682_5_s-a-1', '124_1_s-a-0', '2302_s-a-0', '1199_1_s-a-0', '3259_s-a-0'} 
Wire:5080, Value:0, Discovered faults:{'2425_s-a-1', '3474_2_s-a-1', '3039_s-a-1', '5080_s-a-1', '54_s-a-1', '3474_s-a-1'} 
Wire:5083, Value:0, Discovered faults:{'127_s-a-1', '3255_s-a-1', '5083_s-a-1', '2915_s-a-1', '2301_s-a-1', '3255_3_s-a-1', '127_1_s-a-1'} 
Wire:5086, Value:0, Discovered faults:{'2412_s-a-1', '3466_2_s-a-1', '5086_s-a-1', '18_3_s-a-1', '2045_s-a-0', '1206_4_s-a-0', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '3037_s-a-1', '2423_s-a-1', '2045_1_s-a-0', '689_s-a-1', '73_s-a-1', '2412_1_s-a-1', '3466_s-a-1'} 
Wire:5089, Value:0, Discovered faults:{'2299_s-a-1', '1885_s-a-0', '18_2_s-a-1', '5089_s-a-1', '2913_s-a-1', '1199_1_s-a-0', '3247_3_s-a-1', '2287_1_s-a-1', '2287_s-a-1', '682_s-a-1', '18_s-a-1', '1199_s-a-0', '103_1_s-a-1', '1885_1_s-a-0', '682_5_s-a-1', '103_s-a-1', '3247_s-a-1'} 
Wire:5092, Value:0, Discovered faults:{'3462_2_s-a-1', '3036_s-a-1', '3462_s-a-1', '2422_s-a-1', '75_s-a-1', '5092_s-a-1'} 
Wire:5095, Value:1, Discovered faults:{'5095_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '76_s-a-0', '2038_s-a-0', '3458_s-a-0', '2421_s-a-0', '689_s-a-1', '3458_2_s-a-0', '1206_3_s-a-0', '2038_5_s-a-0'} 
Wire:5098, Value:0, Discovered faults:{'2038_1_s-a-0', '18_3_s-a-1', '18_s-a-1', '1206_s-a-0', '689_1_s-a-1', '5098_s-a-1', '2038_s-a-0', '2420_s-a-1', '3454_2_s-a-1', '3454_s-a-1', '689_s-a-1', '74_s-a-1', '2406_s-a-1', '1206_3_s-a-0', '3034_s-a-1', '2406_3_s-a-1'} 
