Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:2481, Value:1, Discovered faults:{'77_s-a-1', '1068_s-a-1', '2135_3_s-a-0', '1465_s-a-1', '1464_s-a-1', '2135_s-a-0', '1615_s-a-1', '1852_3_s-a-1', '2481_s-a-0', '1852_s-a-1', '1463_s-a-1', '1615_2_s-a-1'} 
Wire:2484, Value:1, Discovered faults:{'275_s-a-0', '263_s-a-0', '612_s-a-0', '741_s-a-0', '753_s-a-0', '269_2_s-a-0', '2298_s-a-1', '1143_s-a-1', '1141_s-a-1', '1510_s-a-1', '750_1_s-a-0', '1355_s-a-0', '1510_2_s-a-1', '1354_s-a-0', '741_2_s-a-0', '1506_s-a-1', '1773_2_s-a-0', '266_2_s-a-0', '747_s-a-0', '1781_s-a-1', '263_2_s-a-0', '352_s-a-1', '272_s-a-0', '1352_s-a-0', '266_s-a-0', '2029_s-a-0', '275_2_s-a-0', '2484_s-a-0', '1781_1_s-a-1', '753_1_s-a-0', '1142_s-a-1', '352_1_s-a-1', '269_s-a-0', '1506_1_s-a-1', '272_2_s-a-0', '1773_s-a-0', '1502_s-a-0', '750_s-a-0', '744_1_s-a-0', '744_s-a-0', '1144_s-a-1', '2158_s-a-0', '1353_s-a-0', '1502_3_s-a-0', '1145_s-a-1', '747_1_s-a-0'} 
Wire:2487, Value:1, Discovered faults:{'2357_s-a-1', '594_s-a-0', '2487_s-a-0', '1651_3_s-a-1', '322_1_s-a-0', '1651_s-a-1', '123_s-a-1', '1966_s-a-1', '1490_s-a-1', '1656_s-a-0', '1491_s-a-1', '594_11_s-a-0', '1495_s-a-0', '1127_s-a-1', '582_s-a-1', '319_s-a-1', '1102_s-a-0', '1966_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '1492_s-a-1', '1102_10_s-a-0', '1963_2_s-a-0', '322_s-a-0', '1963_s-a-0', '2237_s-a-0', '1656_2_s-a-0'} 
Wire:2490, Value:1, Discovered faults:{'1960_2_s-a-0', '594_s-a-0', '125_s-a-0', '1113_5_s-a-1', '124_s-a-1', '1486_s-a-0', '1642_4_s-a-0', '1487_s-a-1', '322_1_s-a-0', '1957_s-a-1', '2234_s-a-0', '1647_3_s-a-1', '1102_4_s-a-0', '1647_s-a-1', '1113_s-a-1', '1126_s-a-1', '1957_1_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '1488_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2354_s-a-1', '1489_s-a-1', '322_s-a-0', '1960_s-a-0', '2490_s-a-0', '594_1_s-a-0'} 
Wire:2493, Value:0, Discovered faults:{'1801_2_s-a-1', '1804_s-a-1', '297_3_s-a-1', '294_s-a-0', '1553_1_s-a-0', '294_2_s-a-0', '2328_s-a-0', '1187_s-a-0', '355_s-a-1', '1185_s-a-1', '1557_s-a-0', '301_s-a-0', '1398_s-a-0', '1561_s-a-1', '1553_s-a-0', '768_2_s-a-0', '1801_s-a-1', '1798_s-a-1', '777_1_s-a-0', '1561_1_s-a-1', '309_s-a-0', '1188_s-a-1', '2177_s-a-1', '777_s-a-0', '1397_s-a-1', '1795_s-a-1', '355_1_s-a-1', '2493_s-a-1', '771_2_s-a-0', '650_s-a-0', '780_1_s-a-0', '780_s-a-0', '1561_2_s-a-1', '2043_s-a-1', '301_3_s-a-0', '309_3_s-a-0', '1399_s-a-0', '1798_2_s-a-1', '2178_s-a-1', '2327_s-a-0', '771_s-a-0', '774_s-a-1', '305_s-a-0', '1804_2_s-a-1', '768_s-a-0', '1189_s-a-1', '1557_1_s-a-0', '305_3_s-a-0', '297_s-a-1', '2042_s-a-1', '1795_2_s-a-1', '774_1_s-a-1'} 
Wire:2250_1, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:2250_2, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:2266_1, Value:0, Discovered faults:{'227_s-a-0', '1606_3_s-a-1', '2126_s-a-1', '1457_s-a-1', '234_s-a-0', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2266_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '1042_6_s-a-1', '1831_s-a-1', '1053_s-a-1', '2266_1_s-a-1'} 
Wire:2266_2, Value:0, Discovered faults:{'227_s-a-0', '1606_3_s-a-1', '2126_s-a-1', '1457_s-a-1', '234_s-a-0', '2266_2_s-a-1', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2266_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '1042_6_s-a-1', '1831_s-a-1', '1053_s-a-1'} 
Wire:2269_1, Value:0, Discovered faults:{'1612_s-a-1', '1832_s-a-1', '1462_s-a-1', '1053_s-a-1', '2269_s-a-1', '234_s-a-0', '1612_1_s-a-1', '2269_1_s-a-1', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '78_s-a-1', '234_1_s-a-0', '521_s-a-0', '1848_2_s-a-1', '2127_s-a-1', '1461_s-a-1', '1460_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:2269_2, Value:0, Discovered faults:{'1612_s-a-1', '1832_s-a-1', '1462_s-a-1', '1053_s-a-1', '2269_s-a-1', '234_s-a-0', '1612_1_s-a-1', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '78_s-a-1', '234_1_s-a-0', '2269_2_s-a-1', '521_s-a-0', '1848_2_s-a-1', '2127_s-a-1', '1461_s-a-1', '1460_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:2291_1, Value:0, Discovered faults:{'2154_s-a-1', '1127_s-a-1', '1490_s-a-1', '2291_1_s-a-1', '313_s-a-0', '1492_s-a-1', '727_s-a-1', '2291_s-a-1', '2153_s-a-1', '313_1_s-a-0', '1651_s-a-1', '123_s-a-1', '1651_4_s-a-1', '727_2_s-a-1', '1491_s-a-1'} 
Wire:2291_2, Value:0, Discovered faults:{'2154_s-a-1', '2291_2_s-a-1', '1127_s-a-1', '1490_s-a-1', '313_s-a-0', '1492_s-a-1', '727_s-a-1', '2291_s-a-1', '2153_s-a-1', '313_1_s-a-0', '1651_s-a-1', '123_s-a-1', '1651_4_s-a-1', '727_2_s-a-1', '1491_s-a-1'} 
Wire:2294_1, Value:0, Discovered faults:{'594_s-a-0', '2294_s-a-1', '730_s-a-0', '1656_1_s-a-0', '2155_s-a-1', '316_s-a-1', '322_1_s-a-0', '1888_2_s-a-1', '1656_s-a-0', '730_1_s-a-0', '594_11_s-a-0', '1495_s-a-0', '582_s-a-1', '319_s-a-1', '1888_1_s-a-1', '1102_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2156_s-a-1', '1102_10_s-a-0', '1888_s-a-1', '322_s-a-0', '316_1_s-a-1', '2294_1_s-a-1'} 
Wire:2294_2, Value:0, Discovered faults:{'594_s-a-0', '2294_s-a-1', '730_s-a-0', '1656_1_s-a-0', '2155_s-a-1', '316_s-a-1', '322_1_s-a-0', '2294_2_s-a-1', '1888_2_s-a-1', '1656_s-a-0', '730_1_s-a-0', '594_11_s-a-0', '1495_s-a-0', '582_s-a-1', '319_s-a-1', '1888_1_s-a-1', '1102_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2156_s-a-1', '1102_10_s-a-0', '1888_s-a-1', '322_s-a-0', '316_1_s-a-1'} 
Wire:2387, Value:0, Discovered faults:{'227_s-a-0', '1606_3_s-a-1', '2126_s-a-1', '1457_s-a-1', '234_s-a-0', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2266_s-a-1', '2387_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '1042_6_s-a-1', '1831_s-a-1', '1053_s-a-1', '2266_1_s-a-1'} 
Wire:2388, Value:0, Discovered faults:{'227_s-a-0', '1606_3_s-a-1', '2126_s-a-1', '1457_s-a-1', '234_s-a-0', '2266_2_s-a-1', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2266_s-a-1', '2388_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '1042_6_s-a-1', '1831_s-a-1', '1053_s-a-1'} 
Wire:2389, Value:0, Discovered faults:{'1612_s-a-1', '1832_s-a-1', '1462_s-a-1', '1053_s-a-1', '2269_s-a-1', '234_s-a-0', '1612_1_s-a-1', '2269_1_s-a-1', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '78_s-a-1', '234_1_s-a-0', '521_s-a-0', '1848_2_s-a-1', '2127_s-a-1', '1461_s-a-1', '1460_s-a-1', '2389_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:2390, Value:0, Discovered faults:{'1612_s-a-1', '1832_s-a-1', '1462_s-a-1', '1053_s-a-1', '2269_s-a-1', '234_s-a-0', '1612_1_s-a-1', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '78_s-a-1', '234_1_s-a-0', '2269_2_s-a-1', '521_s-a-0', '1848_2_s-a-1', '2127_s-a-1', '1461_s-a-1', '1460_s-a-1', '2390_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:2496, Value:0, Discovered faults:{'1457_s-a-1', '2496_s-a-1', '2358_s-a-1', '234_s-a-0', '1814_s-a-1', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '1042_6_s-a-1', '1606_1_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '1053_s-a-1'} 
Wire:2503, Value:1, Discovered faults:{'2503_s-a-0', '521_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:2504, Value:0, Discovered faults:{'1600_s-a-1', '1836_1_s-a-0', '1596_3_s-a-0', '1455_s-a-1', '1596_s-a-0', '234_s-a-0', '2365_s-a-0', '1065_s-a-1', '80_s-a-0', '1454_s-a-1', '1053_3_s-a-1', '2188_s-a-1', '521_2_s-a-0', '1833_1_s-a-1', '1064_s-a-0', '68_s-a-1', '2504_s-a-1', '521_1_s-a-0', '1456_s-a-1', '509_s-a-0', '234_1_s-a-0', '1833_s-a-1', '521_s-a-0', '1600_3_s-a-1', '2188_1_s-a-1', '2185_s-a-0', '227_1_s-a-0', '2185_2_s-a-0', '1836_s-a-0', '227_s-a-0', '509_2_s-a-0', '1053_s-a-1'} 
Wire:2510, Value:1, Discovered faults:{'521_s-a-0', '2510_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:2511, Value:0, Discovered faults:{'1600_s-a-1', '1836_2_s-a-0', '1596_3_s-a-0', '1455_s-a-1', '2201_2_s-a-0', '1596_s-a-0', '234_s-a-0', '1833_2_s-a-1', '1065_s-a-1', '80_s-a-0', '2204_s-a-1', '1454_s-a-1', '1053_3_s-a-1', '521_2_s-a-0', '2511_s-a-1', '1064_s-a-0', '68_s-a-1', '521_1_s-a-0', '1456_s-a-1', '2201_s-a-0', '234_1_s-a-0', '509_s-a-0', '1833_s-a-1', '521_s-a-0', '2204_1_s-a-1', '1600_3_s-a-1', '227_1_s-a-0', '2373_s-a-0', '1836_s-a-0', '227_s-a-0', '509_2_s-a-0', '1053_s-a-1'} 
Wire:2521, Value:0, Discovered faults:{'68_s-a-1', '1600_s-a-1', '521_1_s-a-0', '1456_s-a-1', '1600_2_s-a-1', '234_1_s-a-0', '1455_s-a-1', '521_s-a-0', '234_s-a-0', '1830_s-a-1', '1065_s-a-1', '2386_s-a-1', '1454_s-a-1', '1053_3_s-a-1', '2521_s-a-1', '1053_s-a-1'} 
Wire:2528, Value:1, Discovered faults:{'1216_2_s-a-1', '1216_s-a-1', '998_s-a-0', '734_s-a-1', '1423_s-a-0', '2046_s-a-1', '735_s-a-1', '738_2_s-a-1', '1809_s-a-0', '349_1_s-a-0', '349_s-a-0', '256_2_s-a-1', '999_s-a-0', '2528_s-a-0', '346_s-a-0', '259_2_s-a-1', '738_s-a-1', '2046_2_s-a-1', '1939_s-a-0', '735_2_s-a-1', '1578_2_s-a-1', '259_s-a-1', '733_s-a-1', '346_1_s-a-0', '1578_s-a-1', '256_s-a-1', '1422_s-a-0'} 
Wire:2531, Value:1, Discovered faults:{'2154_s-a-1', '1127_s-a-1', '1490_s-a-1', '2291_1_s-a-1', '2531_s-a-0', '313_s-a-0', '1492_s-a-1', '727_s-a-1', '2291_s-a-1', '2153_s-a-1', '313_1_s-a-0', '1651_s-a-1', '123_s-a-1', '1651_4_s-a-1', '727_2_s-a-1', '1491_s-a-1'} 
Wire:2534, Value:1, Discovered faults:{'2534_s-a-0', '594_s-a-0', '2294_s-a-1', '730_s-a-0', '1656_1_s-a-0', '2155_s-a-1', '316_s-a-1', '322_1_s-a-0', '1888_2_s-a-1', '1656_s-a-0', '730_1_s-a-0', '594_11_s-a-0', '1495_s-a-0', '582_s-a-1', '319_s-a-1', '1888_1_s-a-1', '1102_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2156_s-a-1', '1102_10_s-a-0', '1888_s-a-1', '322_s-a-0', '316_1_s-a-1', '2294_1_s-a-1'} 
Wire:2537, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '2537_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '2250_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '322_s-a-0'} 
Wire:2540, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '322_s-a-0'} 
Wire:2544, Value:0, Discovered faults:{'1544_s-a-0', '1519_s-a-1', '2052_s-a-0', '2052_2_s-a-0', '1173_s-a-0', '637_s-a-1', '256_1_s-a-1', '1219_1_s-a-0', '574_s-a-0', '2407_s-a-0', '637_1_s-a-1', '16_1_s-a-1', '574_1_s-a-0', '1219_s-a-0', '2303_s-a-1', '2544_s-a-1', '19_s-a-0', '256_s-a-1', '16_s-a-1', '2302_s-a-0', '1173_1_s-a-0'} 
Wire:2545, Value:1, Discovered faults:{'2305_s-a-0', '578_s-a-0', '4_s-a-1', '1222_s-a-0', '1545_s-a-1', '1222_2_s-a-0', '2055_2_s-a-1', '578_1_s-a-0', '259_s-a-1', '1911_s-a-1', '2545_s-a-0', '2408_s-a-1', '2055_s-a-1', '259_1_s-a-1'} 
Wire:2546, Value:0, Discovered faults:{'655_1_s-a-1', '1912_s-a-1', '2306_s-a-0', '263_s-a-0', '1225_s-a-1', '1546_s-a-1', '2058_1_s-a-1', '2546_s-a-1', '2409_s-a-0', '20_s-a-1', '655_s-a-1', '1225_2_s-a-1', '263_1_s-a-0', '2058_s-a-1'} 
Wire:2547, Value:1, Discovered faults:{'659_1_s-a-1', '1228_1_s-a-1', '1173_4_s-a-0', '266_1_s-a-0', '1547_s-a-0', '266_s-a-0', '1173_s-a-0', '637_s-a-1', '659_s-a-1', '5_s-a-0', '637_1_s-a-1', '16_1_s-a-1', '2061_1_s-a-0', '1522_s-a-0', '2308_s-a-1', '2061_s-a-0', '2547_s-a-0', '16_s-a-1', '1228_s-a-1'} 
Wire:2548, Value:1, Discovered faults:{'16_2_s-a-1', '1231_s-a-1', '1523_s-a-0', '1178_s-a-0', '643_s-a-1', '1178_1_s-a-0', '2064_1_s-a-0', '2064_s-a-0', '1231_1_s-a-1', '269_s-a-0', '269_1_s-a-0', '2548_s-a-0', '1548_s-a-0', '643_1_s-a-1', '21_s-a-0', '663_1_s-a-1', '16_s-a-1', '2310_s-a-1', '663_s-a-1'} 
Wire:2549, Value:0, Discovered faults:{'1234_s-a-1', '2067_s-a-1', '2549_s-a-1', '16_2_s-a-1', '2412_s-a-0', '667_1_s-a-1', '1234_2_s-a-1', '272_1_s-a-0', '272_s-a-0', '2312_s-a-0', '1915_s-a-1', '643_s-a-1', '2067_1_s-a-1', '667_s-a-1', '643_3_s-a-1', '1549_s-a-1', '16_s-a-1', '22_s-a-1'} 
Wire:2550, Value:0, Discovered faults:{'275_s-a-0', '2070_s-a-1', '1237_s-a-1', '1916_s-a-1', '2413_s-a-0', '2070_1_s-a-1', '23_s-a-1', '2550_s-a-1', '2314_s-a-0', '1237_2_s-a-1', '671_s-a-1', '671_1_s-a-1', '275_1_s-a-0', '1550_s-a-1'} 
Wire:2551, Value:1, Discovered faults:{'675_s-a-0', '2073_s-a-1', '1917_s-a-1', '1240_s-a-0', '1240_2_s-a-0', '278_s-a-1', '2073_2_s-a-1', '675_1_s-a-0', '278_1_s-a-1', '2414_s-a-1', '6_s-a-1', '1551_s-a-1', '2317_s-a-0', '2551_s-a-0'} 
Wire:2552, Value:0, Discovered faults:{'1243_1_s-a-0', '16_2_s-a-1', '281_1_s-a-1', '281_s-a-1', '2318_s-a-0', '1178_5_s-a-0', '1178_s-a-0', '643_s-a-1', '2076_s-a-0', '679_1_s-a-0', '1552_s-a-0', '1243_s-a-0', '24_s-a-0', '1527_s-a-1', '2319_s-a-1', '2076_2_s-a-0', '2552_s-a-1', '643_1_s-a-1', '679_s-a-0', '2415_s-a-0', '16_s-a-1'} 
Wire:2553, Value:1, Discovered faults:{'2079_s-a-0', '284_1_s-a-0', '1200_s-a-0', '29_s-a-1', '2553_s-a-0', '25_s-a-0', '2079_1_s-a-0', '693_1_s-a-1', '284_s-a-0', '1246_s-a-1', '2320_s-a-1', '683_s-a-1', '29_1_s-a-1', '683_1_s-a-1', '1246_1_s-a-1', '1528_s-a-0', '1200_1_s-a-0', '1564_s-a-0', '693_s-a-1'} 
Wire:2563, Value:1, Discovered faults:{'29_s-a-1', '1251_s-a-0', '287_1_s-a-1', '2563_s-a-0', '2095_s-a-1', '2095_2_s-a-1', '32_s-a-1', '693_3_s-a-1', '29_1_s-a-1', '687_1_s-a-0', '2428_s-a-1', '693_s-a-1', '287_s-a-1', '1565_s-a-1', '2330_s-a-0', '687_s-a-0', '1929_s-a-1', '1251_2_s-a-0'} 
Wire:2564, Value:1, Discovered faults:{'705_s-a-1', '1200_s-a-0', '29_s-a-1', '294_s-a-0', '26_s-a-0', '2331_s-a-1', '693_1_s-a-1', '1254_1_s-a-1', '1566_s-a-0', '29_1_s-a-1', '2098_s-a-0', '705_1_s-a-1', '294_1_s-a-0', '1200_3_s-a-0', '1254_s-a-1', '693_s-a-1', '2564_s-a-0', '1573_s-a-0', '2098_1_s-a-0'} 
Wire:2565, Value:0, Discovered faults:{'1200_s-a-0', '29_s-a-1', '1567_s-a-0', '2430_s-a-0', '2101_s-a-0', '1574_s-a-1', '693_1_s-a-1', '2565_s-a-1', '297_2_s-a-1', '2101_2_s-a-0', '29_1_s-a-1', '2334_s-a-1', '1257_1_s-a-0', '33_s-a-0', '1200_4_s-a-0', '1257_s-a-0', '2333_s-a-0', '711_1_s-a-0', '297_s-a-1', '693_s-a-1', '711_s-a-0'} 
Wire:2566, Value:0, Discovered faults:{'2104_1_s-a-1', '1568_s-a-1', '715_s-a-1', '1260_s-a-1', '301_s-a-0', '715_1_s-a-1', '1932_s-a-1', '2104_s-a-1', '27_s-a-1', '1260_2_s-a-1', '2431_s-a-0', '2335_s-a-0', '2566_s-a-1', '301_2_s-a-0'} 
Wire:2567, Value:0, Discovered faults:{'2107_1_s-a-1', '1263_s-a-1', '2432_s-a-0', '305_s-a-0', '29_s-a-1', '1933_s-a-1', '1263_2_s-a-1', '699_s-a-1', '719_1_s-a-1', '305_2_s-a-0', '719_s-a-1', '2337_s-a-0', '699_3_s-a-1', '29_2_s-a-1', '2107_s-a-1', '2567_s-a-1', '1569_s-a-1', '34_s-a-1'} 
Wire:2568, Value:0, Discovered faults:{'1934_s-a-1', '35_s-a-1', '2110_s-a-1', '309_2_s-a-0', '2339_s-a-0', '2568_s-a-1', '2433_s-a-0', '2110_1_s-a-1', '1570_s-a-1', '723_s-a-1', '1266_s-a-1', '723_1_s-a-1', '309_s-a-0', '1266_2_s-a-1'} 
Wire:2579, Value:1, Discovered faults:{'68_s-a-1', '1600_s-a-1', '521_1_s-a-0', '1456_s-a-1', '1936_2_s-a-1', '234_1_s-a-0', '1455_s-a-1', '521_s-a-0', '2579_s-a-0', '234_s-a-0', '1936_s-a-1', '1600_5_s-a-1', '1065_s-a-1', '1454_s-a-1', '1053_3_s-a-1', '1053_s-a-1'} 
Wire:2359_1, Value:1, Discovered faults:{'2359_1_s-a-0', '594_s-a-0', '2359_s-a-0', '322_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0'} 
Wire:2359_2, Value:1, Discovered faults:{'594_s-a-0', '2359_s-a-0', '322_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2113_1_s-a-1', '322_1_s-a-0'} 
Wire:2368_1, Value:0, Discovered faults:{'1606_2_s-a-1', '1827_1_s-a-0', '2120_s-a-1', '408_s-a-0', '230_s-a-1', '1457_s-a-1', '234_s-a-0', '1827_s-a-0', '1053_5_s-a-1', '2368_1_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2120_2_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '1042_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '2368_s-a-1', '1053_s-a-1'} 
Wire:2368_2, Value:0, Discovered faults:{'1606_2_s-a-1', '1827_1_s-a-0', '2120_s-a-1', '408_s-a-0', '230_s-a-1', '1457_s-a-1', '2368_2_s-a-1', '234_s-a-0', '1827_s-a-0', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2120_2_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '1042_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '2368_s-a-1', '1053_s-a-1'} 
Wire:2368_3, Value:0, Discovered faults:{'1606_2_s-a-1', '1827_1_s-a-0', '2120_s-a-1', '408_s-a-0', '230_s-a-1', '1457_s-a-1', '2368_3_s-a-1', '234_s-a-0', '1827_s-a-0', '1053_5_s-a-1', '1459_s-a-1', '521_1_s-a-0', '509_s-a-0', '79_s-a-1', '234_1_s-a-0', '1458_s-a-1', '1606_s-a-1', '521_s-a-0', '2120_2_s-a-1', '1066_s-a-1', '1042_s-a-1', '1053_6_s-a-1', '1042_6_s-a-1', '227_1_s-a-0', '509_1_s-a-0', '227_s-a-0', '2368_s-a-1', '1053_s-a-1'} 
Wire:2377_1, Value:1, Discovered faults:{'2377_1_s-a-0', '594_s-a-0', '2377_s-a-0', '322_s-a-0', '2113_2_s-a-1', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2377_2, Value:1, Discovered faults:{'594_s-a-0', '2377_s-a-0', '322_s-a-0', '2113_2_s-a-1', '2377_2_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2377_3, Value:1, Discovered faults:{'594_s-a-0', '2377_s-a-0', '322_s-a-0', '2113_2_s-a-1', '2113_s-a-1', '2377_3_s-a-0', '322_1_s-a-0'} 
Wire:2377_4, Value:1, Discovered faults:{'594_s-a-0', '2377_s-a-0', '322_s-a-0', '2113_2_s-a-1', '2377_4_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2382_1, Value:0, Discovered faults:{'2382_s-a-1', '594_s-a-0', '2113_3_s-a-1', '322_s-a-0', '2113_s-a-1', '2382_1_s-a-1', '322_1_s-a-0'} 
Wire:2382_2, Value:0, Discovered faults:{'2382_s-a-1', '594_s-a-0', '2113_3_s-a-1', '2382_2_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2382_3, Value:0, Discovered faults:{'2382_s-a-1', '2382_3_s-a-1', '594_s-a-0', '2113_3_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2391_1, Value:0, Discovered faults:{'2391_s-a-1', '2391_1_s-a-1', '594_s-a-0', '2113_4_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2391_2, Value:0, Discovered faults:{'2391_s-a-1', '594_s-a-0', '2113_4_s-a-1', '2391_2_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2391_3, Value:0, Discovered faults:{'2391_3_s-a-1', '2391_s-a-1', '594_s-a-0', '2113_4_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2395_1, Value:1, Discovered faults:{'2395_s-a-0', '594_s-a-0', '2395_1_s-a-0', '2113_5_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2395_2, Value:1, Discovered faults:{'2395_s-a-0', '594_s-a-0', '2395_2_s-a-0', '2113_5_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2395_3, Value:1, Discovered faults:{'2395_s-a-0', '2395_3_s-a-0', '594_s-a-0', '2113_5_s-a-1', '322_s-a-0', '2113_s-a-1', '322_1_s-a-0'} 
Wire:2395_4, Value:1, Discovered faults:{'2395_s-a-0', '594_s-a-0', '2113_5_s-a-1', '322_s-a-0', '2113_s-a-1', '2395_4_s-a-0', '322_1_s-a-0'} 
Wire:2417_1, Value:0, Discovered faults:{'1676_2_s-a-0', '1146_4_s-a-0', '1146_2_s-a-0', '130_s-a-0', '1146_s-a-0', '2171_s-a-1', '1531_s-a-0', '613_s-a-1', '625_8_s-a-0', '1708_s-a-0', '625_s-a-0', '1919_s-a-1', '2172_s-a-0', '119_s-a-0', '1676_s-a-0', '2417_s-a-1', '1942_s-a-0', '319_2_s-a-1', '319_s-a-1', '322_2_s-a-0', '625_7_s-a-0', '1708_1_s-a-0', '613_1_s-a-1', '2322_s-a-0', '322_s-a-0', '1942_1_s-a-0', '1534_s-a-0', '2417_1_s-a-1'} 
